name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Green Risk Solutions - Private Investigator and Security,https://www.greenrisksolutions.com/,None,"Description:
	Green Risk Solutions is a major private investigator and security company in New York. The company provides a wide variety of security solutions to clients in a number of different sectors but specializes mostly in the cannabis industry. Green Risk Solutions is a leader in Private investigations and Cannabis in the state of NY. Our team of highly trained and experienced professionals offers individualized security services to meet the specific requirements of each client.
Business hours:
	Mon: 09:00 - 18:00
	Tue: 09:00 - 18:00
	Wed: 09:00 - 18:00
	Thu: 09:00 - 18:00
	Fri: 09:00 - 18:00
	Sat: Closed
	Sun: Closed
Payment Method:
	Cash, Personal Check, Visa, Invoice, Mastercard, Insurance, ATM / Debit, American Express, Discover
For more information, please contact us with the details below:
Contact Telephone:
	631-812-5550
Other Social Media Profiles:
https://www.linkedin.com/company/green-risk-solutions/","United States, East Moriches, NY 11940",['Other'],None,None,None,2010/01/1,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Half Cow For Sale,https://halfcowforsale.com,None,"Half Cow For Sale is a premium online butchery dedicated to providing customers with the finest grass-fed beef delivered straight to their doors. By sourcing straight from local farms, Half Cow For Sale is able to offer a strong commitment to quality, sustainability, and ethical farming practices. They carry a wide range of organic, nutrient-rich beef products, including half cow, quarter cow, side of beef, beef liver, and whole cow options, with superior taste and health benefits that set them apart, ensuring customers enjoy a delicious and wholesome dining experience. Half Cow For Sale makes it easy for customers to savor the goodness of locally ethically raised, grass-fed beef. All from the comfort of their home.","United States, Clearwater, FL 33762",['Food and Beverage Production'],Shipping,None,None,2023/01/23,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
"Jacqueline E. Cannavan, PA",https://jec-pa.com/,None,"Description:
	With over 24 years of experience Jacqueline has worked in many areas of the law, assertively representing individuals and businesses in personal and commercial transactions, County, Trial and Federal Courts as well as litigation proceedings. You are important to us. When you contact us, we will reply shortly to your questions or concerns and we will make sure you are always treated and heard with the care and respect you deserve.
Business hours:
	Mon: 09:00 - 17:00
	Tue: 09:00 - 17:00
	Wed: 09:00 - 17:00
	Thu: 09:00 - 17:00
	Fri: 09:00 - 17:00
	Sat: Closed
	Sun: Closed
Payment Method:
	Cash, Personal Check
For more information, please contact us with the details below:
Contact Telephone:
	954 -272-2060
Contact Email:
jecannavanpa@gmail.com
Other Social Media Profiles:
https://www.linkedin.com/in/jacqueline-e-cannavan-esq-5829542b/","United States, Fort Lauderdale, FL 33312",['Other'],None,None,None,2006/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
A1 Mattress Disposal Portland,http://www.mattressdisposalportland.net/,None,"Description:
	Mattress Disposal Portland service is available for collection of your Portland mattress removal. Looking for a responsible and affordable way of collection & recycling your old mattresses, box springs, couches, or heavy furniture in Portland, Or Beaverton, Or and Vancouver, WA? With curbside service and in-home pickup options, our management of the process is easy and convenient. Contact us today for top-notch service and unbeatable prices.
Business hours:
	Mon-Sun: Open 24 Hours
Payment Method:
	Cash, Personal Check, Visa, Mastercard, PayPal
For more information, please contact us with the details below:
Contact Telephone:
	+1 503-406-2141","United States, Portland, OR 97239",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
digital fox,https://dijitalfox.com/,None,,"United States, Jacksonville, FL 32034",['E-commerce'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Heyo,https://heyo.at,None,"YOUR PROFESSIONAL STORY IN BITE-SIZED VIDEO AND AUDIO
Heyo is a tech startup company that aims to provide the perfect solution for professionals looking to stand out in a crowded job market. As more people embrace AI-generated text tools, like ChatGPT3 as a resume builder, it's becoming increasingly difficult to differentiate yourself from the competition. But with Heyo, you can showcase your professional story in a way that truly stands out.","United States, Middletown, NY 19709","['IT.SaaS', 'IT.Social', 'Startup Services']",None,None,None,2022/09/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Trends & Tactics,https://www.trendsandtactics.com,None,"Trends & Tactics is the best place for content to help readers learn new hacks to make more money!
Our mission is to help you live life on your terms by showcasing the best personal finance and entrepreneurship trends and the tactics to implement them successfully. For this, we develop in-depth guides and interview successful entrepreneurs across industries. 
We have been mentioned in publications from Yahoo Finance, GoBanking Rates, DataBox, NewsBreak, and more.","United States, Dallas, TX 75001",['Financial Services'],Shipping,None,None,2020/06/15,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Marathon Law Group,https://marathonlawgroup.com,None,Marathon Law Group has over 40 years of local courtroom experience and has practiced law in virtually every Clark County court. They say that an attorney who does not know their courtroom and/or Judge is the equivalent to a tour guide whose lost with a map. The best time to start developing your best personal injury lawyer in Las Vegas case with proof is right after the accident happens.,"United States, Las Vegas, NV 89106",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
DEBOOK,https://debookmagickey.io,None,"First of all, we solve a massive problem for authors. They barely make money. The maximum they will get is about 50%. With DEBOOK, authors earn 90% of the primary sales of their books. They also get to know their audience since the Blockchain is public, and they will have their own private community with their readers. Before DEBOOK, authors had no idea who their readers were since the database is owned by the book publishers. There is no need for them to do unlimited books since they will also get a % of the secondary sales. Limited books are more powerful because the communities are more curated, and authors will make more money selling fewer books.
For readers, digital books don't add any extra value, so people still prefer physical books. Now your book is just the beginning; since it is a digital collectible (NFT), you can access a gated community of each book you buy. You get to meet like-minded people, interact with the book and share your thoughts, meet the author, add your feedback, sell it whenever you like, and even rent it.","United States, New York, NY 10018",['Printing and Publishing'],Co-Founder,None,None,2022/12/28,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Conger Industries Inc.,https://www.conger.com/locations/green-bay-wisconsin/,None,"Description:
	We help businesses move material at peak efficiency with the right equipment and solutions. This means no matter how small the problem or complex the challenge, we work hard to help you address your most pressing material handling-related issues.
Business Hours:
	Mon-Fri: 07:30 - 16:30, Sat-Sun: Closed
Payment Methods:
	Cash, Visa, Mastercard, Personal Check, Invoice, Financing Available
For more information, please contact us with the following details: 
Contact Telephone:
	+1 920-785-6448
Other Social Media Profiles:
https://www.linkedin.com/company/conger-industries","United States, Green Bay, WI 54304",['Other'],None,None,None,1995/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
ecoGlow Cleaning,https://www.ecoglowcleaning.com/,None,"Description:
	Complete commercial, office and house cleaning services in Charlotte, NC. EcoGlow Cleaning uses only ""green"" cleaning products and solutions to clean your home and protect the environment. Our cleaning technicians are screened, reliable and trustworthy. We train all our staff to use the most efficient cleaning methods to get the job done right and in a timely manner.
Business hours:
	Mon: 08:00 - 18:00
	Tue: 08:00 - 18:00
	Wed: 08:00 - 18:00
	Thu: 08:00 - 18:00
	Fri: 08:00 - 18:00
	Sat: 09:00 - 14:00
	Sun: Closed
For more information, please contact us with the details below:
Contact Telephone:
	704-777-9768
Contact Email:
lesya@ecoGlowcleaning.com
Other Social Media Profiles:
https://www.linkedin.com/company/ecoglow-cleaning-service/
https://www.instagram.com/ecoglow_cleaning/","United States, Charlotte, NC 28270",['Other'],None,None,None,2021/01/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
YourBP | Hypertension Care,https://www.yourbp.net,None,"YourBP is a HIPAA-compliant AI-powered digital care diary that transforms all your trackings (vitals, sleep, diet, and activity) and medical notes into meaningful insight.
Our goal is to make your health data more accessible, actionable, and understandable for everyone.
YourBP turns your smartphone into an AI-powered hypertension care companion app that manages your care with vitals tracking, medication reminder & refill, and along with diet, sleep & activity tracking.
It empowers patients by providing the right tools and insights to manage their condition better.","United States, Austin, TX 78759",['Healthcare / Medical Services'],Co-Founder,None,None,2022/12/16,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Maya Mobile,https://maya.net,None,"Maya Mobile is a mobile data provider using eSIM technology to deliver highly secure on-demand mobile data plans for travel, remote work, and IoT.
Enjoy music, movies, and games with high-speed 4G and 5G international data, and stay connected to work and family anywhere you go with a Maya Mobile eSIM.","United States, Albuquerque, NM 87102",['IT.Telecommunication'],Mature,None,None,2015/12/11,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Germantown Veterinary Clinic,https://germantownvet.com/,None,"Description:
	Whatever it is that makes your pet so special, at Germantown Veterinary Clinic, we want to support and celebrate that uniqueness in every way we can! And it starts with personalized health care that is tailored specifically to your pet.
Business hours:
	Mon: 08:00 - 18:00
	Tue: 08:00 - 18:00
	Wed: 08:00 - 18:00
	Thu: 08:00 - 18:00
	Fri: 08:00 - 18:00
	Sat: 08:00 - 13:00
	Sun: Closed
For more information, please contact us with the details below:
Contact Telephone:
	+1 301-972-9730
Other Social Media Profiles:
https://www.instagram.com/germantownvet/","United States, Germantown, MD 20874",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Saas Labs,https://www.saaslabs.co/,None,"SaaS Labs is a technology company that builds digital products to serve thousands of SMBs & Enterprises around the world. JustCall (outbound call center,Contact center software,Conversational AI) CallRoot, SMMAI are some of the popular products by SaaS Labs. SaaS Labs also invests in or incubate interesting SaaS startups.Our cloud productivity and automation tools help sales & support adapt better to the remote transition. Since 2016, we're enabling teams to communicate better, be productive, and eliminate monotony from their work.","United States, Palo Alto, CA 94304",['IT.SaaS'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
"Ruane Attorneys at Law, LLC",https://www.ruaneattorneys.com/manchester-criminal/,None,"Description:
	Ruane Attorneys at Law, LLC is a criminal defense law firm located in Manchester, CT. The firm's primary practice areas include DUI defense, criminal defense, civil rights, and litigation. If you are facing DUI or criminal charges, reach out to our firm today to set up a consultation and learn more about what our firm can do for you.
Business hours:
	Mon-Sun: Open 24 Hours
For more information, please contact us with the details below:
Contact Telephone:
	(860) 378-8500
Other Social Media Profiles:
https://www.linkedin.com/company/ruane-attorneys-at-law/
https://www.instagram.com/ruaneattorneys/?hl=en","United States, Manchester, CT 06040-3925",['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
